0910050306
Date,Sensor1 (S1),Sensor2 (S2),Level (AI_1),Level (AI_2),Level (AI_3),FlowMeter Total (DI_B),FlowMeter Total (DI_2)
08/27/2011 19:35:01,   963.47,  204.42,      35,      67,      55,      6700.00,     28000.00
08/27/2011 19:45:01,   964.87,  203.35,      35,      67,      55,      6700.00,     28000.00
08/27/2011 19:55:01,   966.66,  202.91,      35,      67,      55,      6700.00,     28000.00
08/27/2011 20:05:01,   968.38,  202.48,      35,      67,      55,      6700.00,     28000.00
08/27/2011 20:15:01,   969.47,  202.33,      35,      67,      55,      6700.00,     28000.00
08/27/2011 20:25:01,   971.26,  202.28,      35,      67,      55,      6700.00,     28000.00
08/27/2011 20:35:01,   973.11,  202.05,      35,      67,      55,      6700.00,     28000.00
08/27/2011 20:45:01,   974.42,  201.76,      35,      67,      55,      6700.00,     28000.00
08/27/2011 20:55:01,   977.30,  200.75,      35,      67,      56,      7100.00,     28200.00
08/27/2011 21:05:01,   963.63,  203.20,      35,      67,      56,      7500.00,     29700.00
08/27/2011 21:15:01,   949.13,  213.00,      34,      67,      55,      8000.00,     31200.00
08/27/2011 21:25:01,   937.59,  222.40,      35,      67,      55,      8000.00,     32700.00
08/27/2011 21:35:01,   930.54,  230.15,      35,      67,      55,      8000.00,     32800.00
08/27/2011 21:45:01,   935.91,  230.27,      35,      67,      55,      8000.00,     32800.00
08/27/2011 21:55:01,   936.92,  226.93,      35,      67,      55,      8000.00,     32800.00
08/27/2011 22:05:01,   939.11,  222.78,      35,      67,      55,      8000.00,     32800.00
08/27/2011 22:15:01,   941.35,  219.22,      35,      67,      55,      8000.00,     32800.00
08/27/2011 22:25:01,   943.33,  216.23,      35,      67,      55,      8000.00,     32800.00
08/27/2011 22:35:01,   944.99,  213.43,      35,      67,      55,      8000.00,     32800.00
08/27/2011 22:45:01,   946.71,  212.01,      35,      67,      55,      8000.00,     32800.00
08/27/2011 22:55:01,   947.49,  209.92,      35,      67,      55,      8000.00,     32800.00
08/27/2011 23:05:01,   949.42,  208.45,      35,      67,      55,      8000.00,     32800.00
08/27/2011 23:15:01,   951.20,  207.44,      35,      67,      55,      8000.00,     32800.00
08/27/2011 23:25:01,   952.84,  206.37,      35,      67,      55,      8000.00,     32800.00
08/27/2011 23:35:01,   954.42,  205.80,      35,      67,      55,      8000.00,     32800.00
08/27/2011 23:45:01,   956.12,  205.14,      35,      67,      55,      8000.00,     32800.00
08/27/2011 23:55:01,   957.92,  205.03,      35,      67,      55,      8000.00,     32800.00
08/28/2011 00:05:01,   959.76,  204.09,      35,      67,      55,         0.00,         0.00
08/28/2011 00:15:01,   960.72,  204.03,      35,      67,      55,         0.00,         0.00
08/28/2011 00:25:01,   963.18,  203.41,      35,      67,      55,         0.00,         0.00
08/28/2011 00:35:01,   965.21,  202.80,      35,      67,      55,         0.00,         0.00
08/28/2011 00:45:01,   966.65,  202.71,      35,      67,      55,         0.00,         0.00
08/28/2011 00:55:01,   968.66,  202.37,      35,      67,      55,         0.00,         0.00
08/28/2011 01:05:01,   970.43,  201.90,      35,      67,      55,         0.00,         0.00
08/28/2011 01:15:01,   972.41,  201.76,      35,      67,      55,         0.00,         0.00
08/28/2011 01:25:01,   974.14,  201.16,      35,      67,      55,         0.00,       500.00
08/28/2011 01:35:01,   958.27,  205.56,      34,      67,      55,         0.00,      2000.00
08/28/2011 01:45:01,   944.96,  218.01,      35,      67,      55,         0.00,      3500.00
08/28/2011 01:55:01,   936.22,  229.34,      35,      67,      55,         0.00,      3600.00
08/28/2011 02:05:01,   942.71,  231.28,      35,      67,      55,         0.00,      3600.00
08/28/2011 02:15:01,   942.55,  229.47,      35,      67,      55,         0.00,      3600.00
08/28/2011 02:25:01,   944.27,  226.12,      35,      67,      55,         0.00,      3600.00
08/28/2011 02:35:01,   945.93,  222.29,      35,      67,      55,         0.00,      3600.00
08/28/2011 02:45:01,   947.61,  218.98,      34,      67,      55,         0.00,      3600.00
08/28/2011 02:55:01,   949.49,  215.77,      34,      67,      55,         0.00,      3600.00
08/28/2011 03:05:01,   951.03,  213.19,      35,      67,      56,         0.00,      3600.00
08/28/2011 03:15:01,   951.71,  211.80,      35,      67,      55,         0.00,      3600.00
08/28/2011 03:25:01,   953.19,  208.70,      35,      67,      56,         0.00,      3600.00
08/28/2011 03:35:01,   954.06,  206.08,      35,      67,      55,         0.00,      3600.00
08/28/2011 03:45:01,   955.29,  204.61,      35,      67,      55,         0.00,      3600.00
08/28/2011 03:55:01,   955.78,  202.52,      35,      67,      56,         0.00,      3600.00
08/28/2011 04:05:01,   957.06,  201.19,      35,      67,      56,         0.00,      3600.00
08/28/2011 04:15:01,   957.83,  200.58,      35,      67,      56,         0.00,      3600.00
08/28/2011 04:25:01,   958.78,  199.84,      35,      67,      56,         0.00,      3600.00
08/28/2011 04:35:01,   959.35,  198.35,      35,      67,      56,         0.00,      3600.00
08/28/2011 04:45:01,   960.19,  196.96,      35,      67,      56,         0.00,      3600.00
08/28/2011 04:55:01,   960.97,  195.88,      35,      67,      56,         0.00,      3600.00
08/28/2011 05:05:01,   962.40,  195.47,      35,      68,      56,         0.00,      3600.00
08/28/2011 05:15:01,   962.90,  195.04,      35,      67,      56,         0.00,      3600.00
08/28/2011 05:25:01,   963.97,  194.56,      35,      67,      56,         0.00,      3600.00
08/28/2011 05:35:01,   964.43,  194.22,      35,      67,      56,         0.00,      3600.00
08/28/2011 05:45:01,   965.17,  193.70,      35,      67,      56,         0.00,      3600.00
08/28/2011 05:55:01,   966.27,  193.52,      35,      67,      56,         0.00,      3600.00
08/28/2011 06:05:01,   970.63,  192.77,      34,      67,      56,         0.00,      3600.00
08/28/2011 06:15:01,   970.28,  191.89,      35,      67,      56,         0.00,      3600.00
08/28/2011 06:25:01,   972.69,  191.43,      35,      68,      56,         0.00,      3600.00
08/28/2011 06:35:01,   973.10,  191.28,      35,      67,      56,         0.00,      3600.00
08/28/2011 06:45:01,   973.70,  190.28,      35,      68,      56,         0.00,      3600.00
08/28/2011 06:55:01,   975.38,  190.03,      35,      67,      56,       100.00,      3600.00
08/28/2011 07:05:01,   977.77,  189.51,      35,      68,      56,       600.00,      3600.00
08/28/2011 07:15:01,   974.35,  190.12,      35,      67,      56,      1100.00,      4700.00
08/28/2011 07:25:01,   953.37,  201.15,      35,      67,      56,      1600.00,      6300.00
08/28/2011 07:35:01,   942.64,  215.54,      34,      67,      56,      1700.00,      7800.00
08/28/2011 07:45:01,   929.95,  234.32,      34,      67,      56,      1700.00,      8900.00
08/28/2011 07:55:01,   934.26,  244.76,      34,      68,      56,      1700.00,      8900.00
08/28/2011 08:05:01,   937.05,  241.61,      34,      67,      56,      2000.00,      8900.00
08/28/2011 08:15:01,   941.99,  234.44,      34,      67,      56,      2400.00,      8900.00
08/28/2011 08:25:01,   945.24,  226.08,      34,      67,      56,      2900.00,      8900.00
08/28/2011 08:35:01,   949.72,  217.77,      34,      67,      56,      3200.00,      8900.00
08/28/2011 08:45:01,   946.39,  260.76,      35,      67,      56,      3200.00,     10300.00
08/28/2011 08:55:01,   932.87,  388.62,      35,      67,      55,      3200.00,     11800.00
08/28/2011 09:05:01,   921.66,  433.99,      34,      67,      55,      3200.00,     12900.00
08/28/2011 09:15:01,   927.05,  454.52,      34,      67,      56,      3200.00,     12900.00
08/28/2011 09:25:01,   930.30,  455.52,      34,      67,      55,      3200.00,     12900.00
08/28/2011 09:35:01,   935.07,  418.64,      34,      67,      55,      3200.00,     12900.00
08/28/2011 09:45:01,   938.52,  383.04,      34,      67,      55,      3200.00,     12900.00
08/28/2011 09:55:01,   942.52,  349.71,      34,      67,      56,      3200.00,     12900.00
08/28/2011 10:05:01,   945.67,  326.62,      34,      67,      55,      3200.00,     12900.00
08/28/2011 10:15:01,   949.75,  311.71,      34,      67,      55,      3200.00,     12900.00
08/28/2011 10:25:01,   953.32,  301.21,      34,      67,      56,      3200.00,     12900.00
08/28/2011 10:35:01,   957.82,  291.81,      34,      67,      55,      3200.00,     12900.00
08/28/2011 10:45:01,   962.30,  284.77,      34,      67,      55,      3200.00,     12900.00
08/28/2011 10:55:01,   966.75,  277.30,      34,      67,      56,      3200.00,     12900.00
08/28/2011 11:05:01,   960.65,  274.72,      34,      67,      55,      3200.00,     14300.00
08/28/2011 11:15:01,   948.08,  285.78,      34,      67,      56,      3200.00,     15900.00
08/28/2011 11:25:01,   936.82,  300.28,      34,      67,      56,      3200.00,     17200.00
08/28/2011 11:35:01,   938.82,  301.20,      34,      67,      55,      3200.00,     17200.00
08/28/2011 11:45:01,   941.89,  286.11,      34,      67,      55,      3200.00,     17200.00
08/28/2011 11:55:01,   946.66,  276.60,      34,      67,      56,      3200.00,     17200.00
08/28/2011 12:05:01,   950.58,  267.58,      34,      67,      56,      3200.00,     17200.00
08/28/2011 12:15:01,   954.63,  258.98,      34,      67,      55,      3200.00,     17200.00
08/28/2011 12:25:01,   959.42,  251.21,      34,      67,      56,      3200.00,     17200.00
08/28/2011 12:35:01,   963.48,  245.20,      34,      67,      56,      3200.00,     17200.00
08/28/2011 12:45:01,   966.73,  240.58,      34,      67,      56,      3200.00,     17200.00
08/28/2011 12:55:01,   970.97,  236.70,      34,      67,      55,      3200.00,     17200.00
08/28/2011 13:05:01,   974.37,  234.17,      34,      67,      55,      3200.00,     17200.00
08/28/2011 13:15:01,   978.57,  231.66,      34,      67,      55,      3600.00,     17400.00
08/28/2011 13:25:01,   966.89,  236.05,      34,      67,      56,      4100.00,     19000.00
08/28/2011 13:35:01,   953.23,  252.37,      34,      67,      55,      4500.00,     20500.00
08/28/2011 13:45:01,   942.92,  270.15,      34,      67,      56,      4600.00,     22100.00
08/28/2011 13:55:01,   932.64,  286.12,      34,      67,      56,      4600.00,     22800.00
08/28/2011 14:05:01,   939.29,  276.78,      33,      67,      55,      4600.00,     22800.00
08/28/2011 14:15:01,   942.20,  266.56,      33,      67,      55,      4600.00,     22800.00
08/28/2011 14:25:01,   946.26,  258.67,      34,      67,      55,      4600.00,     22800.00
08/28/2011 14:35:01,   950.44,  251.36,      34,      67,      55,      4600.00,     22800.00
08/28/2011 14:45:01,   953.66,  245.59,      34,      67,      55,      4600.00,     22800.00
08/28/2011 14:55:01,   958.18,  241.01,      34,      67,      55,      4600.00,     22800.00
08/28/2011 15:05:01,   962.14,  237.12,      34,      67,      55,      4600.00,     22800.00
08/28/2011 15:15:01,   966.35,  234.70,      34,      67,      55,      4600.00,     22800.00
08/28/2011 15:25:01,   970.36,  231.67,      34,      67,      55,      4600.00,     22800.00
08/28/2011 15:35:01,   974.73,  230.55,      34,      67,      55,      4600.00,     22800.00
08/28/2011 15:45:01,   967.68,  233.12,      34,      67,      55,      5100.00,     24200.00
08/28/2011 15:55:01,   954.01,  252.33,      34,      67,      55,      5600.00,     25800.00
08/28/2011 16:05:01,   941.87,  274.86,      33,      67,      55,      5700.00,     27400.00
08/28/2011 16:15:01,   932.33,  299.26,      33,      67,      55,      5700.00,     28100.00
08/28/2011 16:25:01,   939.14,  288.39,      33,      67,      55,      5700.00,     28100.00
08/28/2011 16:35:01,   941.50,  272.74,      33,      67,      55,      5700.00,     28100.00
08/28/2011 16:45:01,   946.05,  258.08,      33,      67,      55,      5700.00,     28100.00
08/28/2011 16:55:02,   949.37,  246.87,      34,      67,      55,      5700.00,     28100.00
08/28/2011 17:05:01,   952.01,  238.93,      33,      67,      55,      5700.00,     28100.00
08/28/2011 17:15:01,   954.90,  235.05,      33,      67,      55,      5700.00,     28100.00
08/28/2011 17:25:01,   957.38,  232.52,      33,      67,      55,      5700.00,     28100.00
08/28/2011 17:35:01,   959.25,  231.28,      33,      67,      55,      5700.00,     28100.00
08/28/2011 17:45:01,   961.54,  229.99,      33,      67,      55,      5700.00,     28100.00
08/28/2011 17:55:01,   964.25,  229.27,      33,      67,      55,      5700.00,     28100.00
08/28/2011 18:05:01,   966.04,  228.29,      33,      67,      55,      5700.00,     28100.00
08/28/2011 18:15:01,   969.24,  227.54,      33,      67,      55,      5700.00,     28100.00
08/28/2011 18:25:01,   971.18,  226.36,      33,      67,      55,      5700.00,     28100.00
08/28/2011 18:35:01,   973.28,  226.11,      33,      67,      55,      5700.00,     28100.00
08/28/2011 18:45:01,   975.06,  225.03,      34,      67,      55,      5800.00,     28100.00
08/28/2011 18:55:01,   977.68,  224.34,      34,      67,      55,      6200.00,     28300.00
08/28/2011 19:05:01,   964.24,  229.20,      33,      67,      55,      6700.00,     29800.00
08/28/2011 19:15:01,   947.58,  259.65,      33,      67,      55,      7000.00,     31400.00
08/28/2011 19:25:01,   936.20,  293.25,      33,      67,      55,      7000.00,     32700.00
08/28/2011 19:35:01,   932.19,  313.16,      33,      67,      55,      7000.00,     32700.00
08/28/2011 19:45:01,   938.47,  295.28,      33,      67,      55,      7000.00,     32700.00
08/28/2011 19:55:02,   939.07,  282.14,      33,      67,      56,      7000.00,     32700.00
08/28/2011 20:05:01,   941.79,  272.76,      33,      67,      55,      7000.00,     32700.00
08/28/2011 20:15:01,   943.28,  266.01,      33,      67,      55,      7000.00,     32700.00
08/28/2011 20:25:01,   945.72,  260.22,      33,      67,      55,      7000.00,     32700.00
08/28/2011 20:35:01,   947.84,  253.83,      33,      67,      56,      7000.00,     32700.00
08/28/2011 20:45:01,   949.80,  247.54,      33,      67,      55,      7000.00,     32700.00
08/28/2011 20:55:01,   951.70,  241.28,      33,      67,      55,      7000.00,     32700.00
08/28/2011 21:05:01,   952.95,  235.74,      33,      67,      55,      7000.00,     32700.00
08/28/2011 21:15:01,   954.95,  230.42,      33,      67,      55,      7000.00,     32700.00
08/28/2011 21:25:01,   955.61,  227.11,      33,      67,      56,      7000.00,     32700.00
08/28/2011 21:35:01,   957.08,  224.05,      33,      67,      55,      7000.00,     32700.00
08/28/2011 21:45:01,   958.10,  222.25,      33,      67,      55,      7000.00,     32700.00
08/28/2011 21:55:01,   959.39,  220.40,      33,      67,      55,      7000.00,     32700.00
08/28/2011 22:05:01,   960.76,  218.95,      33,      67,      55,      7000.00,     32700.00
08/28/2011 22:15:01,   961.38,  217.14,      33,      67,      55,      7000.00,     32700.00
08/28/2011 22:25:01,   962.82,  215.55,      33,      67,      55,      7000.00,     32700.00
