Date,Sensor1 (S1),Sensor2 (S2),Sensor3 (S3),Sensor Temperature1 (S1),Sensor Temperature2 (S2),Sensor Temperature3 (S3),Generic(AI_5),Level(AI_1),Level(AI_2),Level(AI_3),Level(AI_4),Level(AI_6),Level(AI_7),Level(AI_8),Paddlewheel FlowMeter Rate(DI_A),Paddlewheel FlowMeter Rate(DI_B),Paddlewheel FlowMeter Total(DI_A),Paddlewheel FlowMeter Total(DI_B)
11/28/2011 5:55,2175.13,8.54,364.85,76,73,77,14.83,57,68,119,114,71,187,240,0,0,154853264,38039044
11/28/2011 6:15,2194.75,8.6,352.73,75,72,77,14.83,57,68,119,114,71,188,240,0,0,154853264,38039060
11/28/2011 6:35,2205.56,8.5,354.28,75,71,77,15.54,57,67,119,112,71,187,241,423.12,0,154854944,38039060
11/28/2011 6:55,2169.89,8.54,349.03,75,71,77,15.23,57,68,119,112,71,188,240,426.59,0,154864640,38039060
11/28/2011 7:15,2136.74,8.58,342.34,75,71,77,14.83,58,68,119,111,75,188,241,428.52,0,154874336,38039060
11/28/2011 7:35,2135.48,8.6,336.27,75,72,77,14.83,58,68,119,113,78,187,240,0,0,154879520,38039060
11/28/2011 7:55,2171.76,8.5,340.15,75,72,77,14.92,58,68,119,114,71,189,240,0,0,154879520,38039060
11/28/2011 8:15,2195.79,8.49,342.57,75,72,77,15.23,58,68,118,112,117,189,240,0,0,154879520,38039060
11/28/2011 8:35,2220.89,8.53,337.36,76,73,77,15.54,58,68,119,114,115,189,241,0,0,154879520,38039060
11/28/2011 8:55,2244.51,8.52,336.09,76,72,77,15.76,57,68,119,118,117,188,240,0,151.63,154879520,38039924
11/28/2011 9:15,2200.39,8.52,335.37,75,71,77,15.54,58,68,119,117,117,187,240,426.78,154.32,154888880,38042356
11/28/2011 9:35,2156.32,8.54,330.64,75,72,77,15.45,58,68,119,112,70,187,240,426.78,169.02,154898560,38044788
11/28/2011 9:55,2124.11,8.51,330.97,75,71,77,14.83,57,68,119,112,70,186,240,426.78,161.24,154908272,38047220
11/28/2011 10:15,2095.17,8.52,330.17,76,72,77,14.61,58,67,119,114,70,189,240,396.53,0,154918016,38048592
11/28/2011 10:35,2115.34,8.56,324.77,76,73,77,14.87,58,68,118,114,117,188,240,0,0,154921040,38048592
11/28/2011 10:55,2136.8,8.56,321.86,75,72,77,14.92,57,68,119,112,114,186,240,0,0,154921040,38048592
11/28/2011 11:15,2165.03,8.56,319.56,76,73,77,15.14,58,67,118,109,117,186,240,0,0,154921040,38048592
11/28/2011 11:35,2185.23,8.58,316.33,76,72,77,15.5,213,67,118,114,112,188,240,0,0,154921040,38048592
11/28/2011 11:55,2182.61,8.55,316.45,75,72,77,15.36,323,67,118,114,116,229,240,383.62,0,154924608,38048592
11/28/2011 12:15,2178.81,8.44,694.06,75,71,77,13.18,319,67,214,113,117,269,238,408.29,0,154934240,38048592
11/28/2011 12:35,2128.78,8.53,545.85,75,72,77,12.92,318,115,282,110,71,258,238,426.78,0,154943824,38048592
11/28/2011 12:55,2148.49,8.54,426.77,76,73,77,13.18,318,117,282,114,117,269,238,0,0,154946912,38048592
11/28/2011 13:15,2167.94,8.58,383.18,76,73,77,13.27,318,117,282,108,117,269,238,0,0,154946912,38048592
11/28/2011 13:35,2192.38,8.6,364.1,76,73,77,13.41,318,115,282,109,117,269,237,0,0,154946912,38048592
11/28/2011 13:55,2228.57,8.52,361.24,76,72,77,13.76,319,115,282,108,117,269,238,0,162.69,154946912,38049216
11/28/2011 14:15,2215.95,8.49,361.48,75,72,77,13.76,318,115,282,109,117,259,238,428.71,122.61,154951744,38051676
11/28/2011 14:35,2177.52,8.5,359.28,75,72,77,13.54,319,117,282,109,70,258,238,396.34,128.84,154961408,38054096
11/28/2011 14:55,2140.8,8.5,354.27,76,73,77,13.18,319,115,282,112,117,259,238,426.78,161.31,154971200,38056548
11/28/2011 15:15,2109.99,8.52,349.95,76,73,77,12.69,319,115,282,111,114,258,238,428.52,133.64,154980928,38058980
11/28/2011 15:35,2107.99,8.56,342.38,76,73,77,12.65,318,115,282,113,117,258,238,0,0,154986592,38059620
11/28/2011 15:55,2129.32,8.58,336.08,76,73,77,12.96,318,115,282,109,117,270,238,0,0,154986592,38059620
11/28/2011 16:15,2154.27,8.57,333.18,76,72,77,13.01,319,115,283,113,117,258,238,0,0,154986592,38059620
11/28/2011 16:35,2177.18,8.6,328.35,75,72,77,12.96,318,115,283,113, Invalid,258,238,0,0,154986592,38059620
11/28/2011 16:55,2213.6,8.52,330.79,75,72,77,13.32,318,115,282,113,117,258,238,0,0,154986592,38059620
11/28/2011 17:15,2180.3,8.48,334.5,75,72,77,12.92,318,115,282,112, Invalid,258,238,424.86,0,154993472,38059620
11/28/2011 17:35,2154.73,8.5,332.42,75,72,77,12.74,318,115,282,114,114,258,238,413.68,0,155003184,38059620
11/28/2011 17:55,2113.65,8.53,328.43,76,72,77,12.34,319,115,282,112,117,258,238,419.27,0,155012880,38059620
11/28/2011 18:15,2135.54,8.56,323.61,76,73,77,12.61,319,115,282,112,117,239,238,0,0,155015680,38059620
11/28/2011 18:35,2161.3,8.54,322.42,76,73,77,12.65,319,115,282,113,117,238,238,0,0,155015680,38059620
11/28/2011 18:55,2183.7,8.56,319.37,76,73,77,12.65,319,115,282,113,117,238,238,0,0,155015680,38059620
11/28/2011 19:15,2206.35,8.6,314.56,76,73,77,12.92,318,115,282,112,109,239,238,0,0,155015680,38059620
11/28/2011 19:35,2237.87,8.56,314.01,76,73,77,13.01,318,115,282,112,117,256,238,0,0,155015680,38059620
11/28/2011 19:55,2208.51,8.53,316.43,75,71,77,13.01,319,115,282,112,117,257,238,423.12,114.04,155021968,38061528
11/28/2011 20:15,2183.72,8.53,690.32,75,71,77,12.69,314,115,279,108,117,255,236,403.08,125.17,155031504,38063912
11/28/2011 20:35,2144.2,8.59,548.6,75,72,77,12.65,315,115,280,109,69,258,236,374.57,122.61,155041024,38066292
11/28/2011 20:55,2116.67,8.56,435.82,75,71,77,12.38,315,115,279,111,117,271,236,413.87,112.59,155050624,38068692
11/28/2011 21:15,2126.74,8.53,397.72,75,71,77,12.29,315,115,279,110,117,257,236,0,86.89,155056576,38071112
11/28/2011 21:35,2158.14,8.5,382.85,76,72,77,12.34,315,115,279,110,69,256,236,0,125.21,155056576,38073576
11/28/2011 21:55,2175,8.57,365.35,76,73,77,12.74,315,115,280,111,68,258,236,0,109.16,155056576,38076044
11/28/2011 22:15,2149.98,8.56,355.64,75,72,77,12.34,315,115,279,110,69,256,236,428.52,114.04,155061824,38078480
11/28/2011 22:35,2124.85,8.5,356.46,75,71,77,12.03,315,115,280,111,68,268,236,428.52,100.55,155071488,38080892
11/28/2011 22:55,2091.83,8.54,350.39,75,71,77,11.76,315,115,279,113,68,238,236,434.68,119.43,155081184,38083320
11/28/2011 23:15,2055.15,8.58,343.15,75,72,77,11.4,314,115,280,111,117,256,236,396.34,0,155090880,38084576
11/28/2011 23:35,2080.86,8.57,337.36,76,73,77,11.81,314,115,279,109,117,256,236,0,0,155093600,38084576
11/28/2011 23:55,2108.62,8.53,337.74,76,73,77,11.85,315,115,279,109,117,257,236,0,0,155093600,38084576
11/29/2011 0:15,2136.54,8.5,338.92,76,73,77,12.03,314,115,279,110,107,255,236,0,0,155093600,38084576
11/29/2011 0:35,2158.04,8.54,336.1,75,72,77,12.12,314,115,279,109,117,256,236,0,0,155093600,38084576
11/29/2011 0:55,2176.13,8.61,327.93,75,72,77,12.38,315,115,279,109,117,255,236,0,0,155093600,38084576
11/29/2011 1:15,2210.59,8.54,329.19,76,72,77,12.69,315,115,279,109,117,247,236,0,0,155093600,38084576
11/29/2011 1:35,2164.17,8.48,332.54,75,72,77,12.29,314,115,279,109,117,203,236,391.33,0,155103248,38084576
11/29/2011 1:55,2132.48,8.56,326.67,75,71,77,12.07,314,115,280,114,117,203,236,423.12,0,155112912,38084576
11/29/2011 2:15,2089.62,8.6,320.65,76,72,77,11.81,313,115,279,109,117,268,236,389.79,0,155122560,38084576
11/29/2011 2:35,2113.07,8.55,321.01,76,73,77,11.81,313,115,279,114,104,253,236,0,0,155126640,38084576
11/29/2011 2:55,2141.19,8.52,322.82,76,73,77,12.07,314,115,279,110,114,201,236,0,0,155126640,38084576
11/29/2011 3:15,2163.99,8.53,322.26,76,73,77,12.29,314,115,279,109,117,202,236,0,0,155126640,38084576
11/29/2011 3:35,2181.33,8.6,315.79,76,72,77,12.52,314,115,279,111,117,202,236,0,0,155126640,38084576
11/29/2011 3:55,2214.89,8.54,316.87,75,71,77,12.83,314,115,278,113,117,201,235,0,0,155126640,38084576
11/29/2011 4:15,2226.56,8.47,690.63,75,71,77,12.92,310,115,276,110,117,201,234,403.08,117.01,155130384,38086304
11/29/2011 4:35,2177.11,8.56,554.25,76,72,77,12.69,310,115,276,109,98,201,233,417.34,120.16,155139952,38088696
11/29/2011 4:55,2139.82,8.6,432.92,76,72,77,12.69,310,115,276,109,117,254,234,417.34,111.93,155149552,38091096
11/29/2011 5:15,2111.31,8.53,395.17,76,72,77,12.52,310,115,276,110,117,254,234,430.64,125.21,155159152,38093496
11/29/2011 5:35,2119.54,8.53,379.75,76,73,77,12.34,310,115,276,112,67,253,234,0,121.78,155164448,38095916
11/29/2011 5:55,2139.81,8.6,362.15,76,73,77,12.56,310,115,276,108,67,271,234,0,116.25,155164448,38098384
11/29/2011 6:15,2168.07,8.54,359.26,75,72,77,12.92,311,114,276,111,67,271,234,0,116.25,155164448,38100856
11/29/2011 6:35,2169.9,8.48,360.96,75,71,77,12.83,310,114,276,111,67,271,233,432.56,101.18,155167648,38103340
11/29/2011 6:55,2117.08,8.55,354.19,74,70,77,12.69,309,114,276,110,67,253,234,438.73,114.76,155177360,38105768
11/29/2011 7:15,2092.65,8.59,345.28,75,72,77,12.34,310,114,276,109,67,254,233,394.61,94.71,155187104,38108204
11/29/2011 7:35,2064.29,8.55,342.75,75,72,77,12.16,310,115,276,114,67,271,234,419.27,120.16,155196864,38110644
11/29/2011 7:55,2071.51,8.49,345.09,76,72,77,12.07,310,114,276,111,66,253,233,0,114.04,155203056,38113080
11/29/2011 8:15,2087,8.59,336.85,76,73,77,12.38,310,115,276,109,67,271,233,0,0,155203056,38113648
11/29/2011 8:35,2110.56,8.57,334.16,75,71,77,12.61,310,115,276,110,66,271,233,0,0,155203056,38113648
11/29/2011 8:55,2142.17,8.52,337.1,75,72,77,12.96,310,114,276,113,67,271,234,0,0,155203056,38113648
11/29/2011 9:15,2159.62,8.58,331.35,75,72,77,13.14,310,115,276,114,67,271,233,0,0,155203056,38113648
11/29/2011 9:35,2127.09,8.56,328.14,76,72,77,13.23,310,115,276,112,67,271,234,428.52,0,155211856,38113648
11/29/2011 9:55,2096.83,8.49,332.22,76,73,77,12.69,310,114,276,109,67,251,234,430.64,0,155221584,38113648
11/29/2011 10:15,2058.7,8.55,328.71,76,73,77,12.29,310,114,276,109,67,252,233,413.68,0,155231248,38113648
11/29/2011 10:35,2077.08,8.61,322.06,76,72,77,12.38,310,114,276,109,67,251,233,0,0,155234272,38113648
11/29/2011 10:55,2111.26,8.53,324.89,76,72,77,12.65,311,114,275,111,67,252,234,0,0,155234272,38113648
11/29/2011 11:15,2144.22,8.49,327.71,76,72,77,12.92,310,114,276,110,67,271,234,0,0,155234272,38113648
11/29/2011 11:35,2163.75,8.58,321.01,75,71,77,13.49,310,115,276,109,67,271,233,0,0,155234272,38113648
11/29/2011 11:55,2163.3,8.54,320.37,75,71,77,13.45,310,114,276,111,66,258,233,419.27,0,155237824,38113648
11/29/2011 12:15,2149.95,8.45,688.4,75,71,77,13.09,305,114,273,109,67,271,231,422.93,0,155247440,38113648
11/29/2011 12:35,2109.45,8.55,547.98,75,71,77,13.09,304,114,273,109,66,250,231,428.52,0,155257040,38113648
11/29/2011 12:55,2086.03,8.59,430.69,76,73,77,12.78,305,114,273,105,67,251,231,0,0,155265808,38113648
11/29/2011 13:15,2124.27,8.56,389.99,77,73,77,13.09,304,114,273,108,67,271,231,0,0,155265808,38113648
11/29/2011 13:35,2154.03,8.51,379.98,76,72,77,13.72,304,114,273,110,66,271,231,0,0,155265808,38113648
11/29/2011 13:55,2177.18,8.56,368.29,75,71,77,14.03,306,114,273,111,66,270,231,0,0,155265808,38113648
11/29/2011 14:15,2199.07,8.59,358.29,74,69,77,14.52,305,114,273,109,66,271,231,0,0,155265808,38113648
11/29/2011 14:35,2226.6,8.52,361.03,72,67,77,15.14,305,114,272,110,66,270,231,428.9,136.62,155266592,38115604
11/29/2011 14:55,2176.12,8.52,359,73,68,77,14.87,306,114,273,111,66,266,231,421,119.33,155276304,38118036
11/29/2011 15:15,2143.97,8.57,351.09,73,69,77,14.47,305,114,273,110,66,271,231,417.34,140.98,155286096,38120488
11/29/2011 15:35,2113.13,8.6,344.42,73,69,77,14.21,305,114,272,111,66,266,231,419.27,146.78,155295872,38122932
11/29/2011 15:55,2094.93,8.51,347.1,74,69,77,14.03,305,114,273,109,66,271,231,415.41,162.79,155305600,38125388
11/29/2011 16:15,2086.28,8.53,347.46,73,69,77,13.63,305,114,272,111,66,267,231,0,159.96,155313504,38127816
11/29/2011 16:35,2104.46,8.58,339.91,73,69,77,14.07,305,114,273,109,66,271,231,0,120.12,155313504,38130316
11/29/2011 16:55,2132.58,8.56,337.97,73,68,77,14.21,305,114,273,108,66,271,231,0,0,155313504,38131616
11/29/2011 17:15,2144.58,8.49,341.76,73,68,77,14.61,305,114,273,109,66,271,231,430.83,0,155314832,38131616
11/29/2011 17:35,2104.41,8.55,337.1,73,68,77,14.25,305,114,273,106,66,257,231,430.64,0,155324560,38131616
11/29/2011 17:55,2072.12,8.58,331.9,73,68,77,13.76,305,114,273,110,66,271,231,424.86,0,155334304,38131616
11/29/2011 18:15,2070.11,8.58,329.2,74,69,77,13.76,305,114,273,106,66,271,231,0,0,155342496,38131616
11/29/2011 18:35,2095.28,8.51,332.6,73,68,77,13.76,305,114,272,108,66,251,231,0,0,155342496,38131616
11/29/2011 18:55,2116.85,8.55,329.98,73,69,77,13.94,306,114,273,110,66,271,231,0,0,155342496,38131616
11/29/2011 19:15,2136.16,8.6,323.89,73,69,77,14.34,305,115,273,109,66,271,232,0,0,155342496,38131616
11/29/2011 19:35,2167.78,8.51,328.43,73,68,77,14.21,305,114,272,110,66,271,231,0,0,155342496,38131616
11/29/2011 19:55,2192.81,8.53,327.83,73,68,77,14.87,305,115,273,108,66,271,231,0,95.68,155342496,38131940
11/29/2011 20:15,2159.71,8.5,681.88,73,68,77,14.56,301,114,270,108,66,271,230,417.34,77.14,155351984,38134336
11/29/2011 20:35,2114.55,8.55,573.6,72,67,77,14.38,301,115,270,110,66,271,230,411.95,105.29,155361600,38136740
11/29/2011 20:55,2079.32,8.58,466.04,72,67,77,13.89,301,114,270,111,66,249,230,417.34,96.75,155371168,38139132
11/29/2011 21:15,2087.27,8.56,412.11,71,66,77,14.25,301,115,270,111,66,271,230,0,74.59,155373904,38141572
11/29/2011 21:35,2114.3,8.48,397.19,72,68,77,14.56,301,115,270,113,66,264,230,0,95.75,155373904,38144044
11/29/2011 21:55,2120.81,8.54,382.01,71,66,77,14.92,301,115,270,109,66,249,230,0,105.22,155373904,38146524
11/29/2011 22:15,2138.3,8.58,368.96,71,66,77,14.92,301,114,270,111,65,249,230,0,103.46,155373904,38148988
11/29/2011 22:35,2111.25,8.53,364.82,70,66,77,14.92,301,115,271,108,65,250,230,434.68,92.25,155379440,38151432
11/29/2011 22:55,2071.29,8.5,365.35,70,65,77,14.34,302,115,270,112,65,271,230,419.27,89.94,155389136,38153856
11/29/2011 23:15,2028.91,8.54,359.57,69,64,77,14.03,302,115,271,114,65,264,231,385.16,0,155398816,38155968
11/29/2011 23:35,2047.72,8.58,352.47,69,64,77,14.34,302,115,270,109,65,248,231,0,0,155399808,38155968
11/29/2011 23:55,2067.31,8.57,347.53,70,65,77,14.25,302,115,270,109,65,248,230,0,0,155399808,38155968
11/30/2011 0:15,2089.96,8.49,352.4,70,65,77,14.65,301,115,271,109,65,248,231,0,0,155399808,38155968
11/30/2011 0:35,2101.27,8.54,349.43,69,64,77,14.87,302,115,271,112,65,249,231,0,0,155399808,38155968
11/30/2011 0:55,2112.17,8.57,344.45,69,64,77,14.96,302,115,271,112,65,249,231,0,0,155399808,38155968
11/30/2011 1:15,2129.61,8.61,338.43,70,65,77,15.18,301,115,271,113,65,248,231,0,0,155399808,38155968
11/30/2011 1:35,2099.56,8.48,345.78,69,64,77,14.83,302,115,271,114,65,248,230,415.61,0,155406640,38155968
11/30/2011 1:55,2059.41,8.53,340.91,68,63,77,14.65,302,115,271,113,65,249,231,421,0,155416304,38155968
11/30/2011 2:15,2023.27,8.55,336.69,68,63,77,14.34,302,115,271,112,65,248,231,0,0,155425104,38155968
11/30/2011 2:35,2050.24,8.59,332.17,68,63,77,14.34,302,115,271,113,65,248,231,0,0,155425104,38155968
11/30/2011 2:55,2064.02,8.56,330.85,68,63,77,14.61,303,115,271,116,65,265,231,0,0,155425104,38155968
11/30/2011 3:15,2084.98,8.52,333.11,68,62,77,14.56,302,115,271,113,65,270,231,0,0,155425104,38155968
11/30/2011 3:35,2100.59,8.56,330.19,68,63,77,14.61,302,115,271,112,65,271,231,0,0,155425104,38155968
11/30/2011 3:55,2108.1,8.59,326.45,67,62,77,14.96,303,115,271,114,65,270,231,0,0,155425104,38155968
11/30/2011 4:15,2142.23,8.54,677.34,67,62,77,15.18,298,115,268,114,65,267,230,0,0,155425104,38155968
11/30/2011 4:35,2149.47,8.58,592.85,67,62,77,15.45,297,115,268,112,65,267,229,0,0,155425104,38155968
11/30/2011 4:55,2138.24,8.59,506.49,68,62,77,15.36,298,115,268,113,65,271,229,434.68,0,155428944,38155968
11/30/2011 5:15,2091.57,8.58,443.31,69,65,77,15.18,298,115,268,112,65,270,229,424.86,0,155438608,38155968
11/30/2011 5:35,2052.01,8.59,409.22,67,62,77,14.87,298,115,268,112,65,264,229,413.49,0,155448272,38155968
11/30/2011 5:55,2065.29,8.6,386.93,71,66,77,14.87,298,115,268,114,65,246,230,0,0,155452704,38155968
11/30/2011 6:15,2103.02,8.52,379.22,73,70,77,15.18,298,115,268,112,65,247,230,0,0,155452704,38155968
11/30/2011 6:35,2129.93,8.54,370.54,74,72,77,15.45,298,115,268,112,65,247,230,0,0,155452704,38155968
11/30/2011 6:55,2144.37,8.6,359.38,74,70,77,15.94,299,115,268,112,65,266,229,0,0,155452704,38155968
11/30/2011 7:15,2176.42,8.53,358.57,73,69,77,16.83,298,115,268,113,65,256,229,0,0,155452704,38155968
11/30/2011 7:35,2169.91,8.49,357.73,72,68,77,17.14,298,115,268,113,65,269,230,434.49,0,155456592,38156152
11/30/2011 7:55,2134.83,8.51,352.01,73,70,77,16.56,298,115,268,114,65,269,229,428.52,0,155466368,38156152
11/30/2011 8:15,2105.93,8.56,343.48,75,71,77,16.34,298,115,268,113,65,246,229,391.52,0,155476096,38156152
11/30/2011 8:35,2099.94,8.6,335.26,75,71,77,16.16,298,115,268,116,65,271,229,0,0,155482576,38156152
11/30/2011 8:55,2134.61,8.52,337.93,74,70,77,16.25,298,115,268,113,65,270,229,0,0,155482576,38156152
11/30/2011 9:15,2159.72,8.53,335.45,74,70,77,16.56,297,115,268,114,65,271,229,0,0,155482576,38156152
11/30/2011 9:35,2180.99,8.59,327.87,74,70,77,16.74,297,115,268,114,65,271,229,0,0,155482576,38156152
11/30/2011 9:55,2212.69,8.56,326.58,73,69,77,17.1,297,115,267,112,65,271,229,0,120.16,155482576,38157200
11/30/2011 10:15,2175.65,8.53,326.98,74,70,77,15.45,296,115,267,107,65,271,229,396.34,0,155491728,38158464
11/30/2011 10:35,2148.7,8.57,322.06,74,70,77,15.1,297,115,267,103,65,271,228,436.61,0,155501424,38158464
11/30/2011 10:55,2110.82,8.53,317.08,74,70,77,14.65,298,114,267,104,65,246,228,430.64,0,155511104,38158464
11/30/2011 11:15,2112.29,8.54,313.01,75,71,77,14.56,297,114,267,99,64,246,227,0,0,155516880,38158464
11/30/2011 11:35,2139.15,8.55,308.19,74,70,77,14.87,296,114,266,99,65,245,228,0,0,155516880,38158464
11/30/2011 11:55,2164.63,8.57,304.74,74,69,77,15.18,296,114,267,99,64,245,227,0,0,155516880,38158464
11/30/2011 12:15,2210.32,8.53,671.56,74,70,77,15.01,291,114,263,95,65,245,225,0,111.93,155516880,38158996
11/30/2011 12:35,2203.04,8.56,551.59,73,69,77,15.58,291,114,263,98,64,244,225,428.9,106.57,155519200,38161424
11/30/2011 12:55,2177.31,8.55,447.49,73,69,77,15.58,291,114,263,98,64,267,225,419.08,0,155529168,38162556
11/30/2011 13:15,2139.53,8.55,398.46,73,68,77,16.16,291,114,263,95,64,270,225,422.93,0,155539376,38162556
11/30/2011 13:35,2119.23,8.54,377.86,72,67,77,15.94,292,114,263,96,64,267,225,394.8,0,155549424,38162556
11/30/2011 13:55,2131.09,8.55,363.83,73,68,77,15.85,291,114,263,95,64,267,225,0,0,155554560,38162556
11/30/2011 14:15,2157.71,8.56,353.48,73,69,77,16.16,292,114,263,91,64,266,225,0,0,155554560,38162556
11/30/2011 14:35,2184.73,8.58,345.14,73,69,77,16.16,292,114,263,92,64,269,225,0,0,155554560,38162556
11/30/2011 14:55,2214.4,8.58,339.58,73,69,77,16.47,292,114,263,91,64,269,225,0,117.84,155554560,38163644
11/30/2011 15:15,2187.73,8.55,337.07,73,68,77,16.21,292,114,263,94,64,267,225,430.64,0,155562256,38165280
11/30/2011 15:35,2156.5,8.54,335.51,73,68,77,15.58,292,114,263,95,64,267,225,430.64,0,155571952,38165280
11/30/2011 15:55,2129.63,8.52,334.31,73,69,77,15.01,291,114,264,92,64,269,225,432.56,0,155581664,38165280
11/30/2011 16:15,2142.63,8.53,332.2,74,70,77,15.36,291,114,263,95,64,266,225,0,0,155585808,38165280
11/30/2011 16:35,2167.64,8.54,329.18,73,69,77,15.27,292,114,264,95,64,266,225,0,0,155585808,38165280
11/30/2011 16:55,2195.92,8.56,325.22,73,69,77,15.58,292,114,264,94,64,269,225,0,0,155585808,38165280
11/30/2011 17:15,2224.44,8.56,321.33,73,68,77,15.63,292,114,264,95,64,269,225,0,111.2,155585808,38167436
11/30/2011 17:35,2189.58,8.55,319.83,72,68,77,15.41,292,114,263,95,64,267,225,430.64,0,155593472,38169676
11/30/2011 17:55,2165.71,8.55,317.25,73,68,77,14.78,292,114,264,95,64,267,226,428.71,0,155603168,38169676
11/30/2011 18:15,2144.03,8.55,315.01,74,70,77,14.65,291,114,264,95,64,267,225,388.44,0,155612848,38169676
11/30/2011 18:35,2167.34,8.56,312.2,74,70,77,14.65,292,114,264,98,64,266,225,0,0,155613840,38169676
11/30/2011 18:55,2194.65,8.57,309.37,73,69,77,14.87,292,114,264,97,64,268,225,0,0,155613840,38169676
11/30/2011 19:15,2221.23,8.58,306.55,73,69,77,15.23,292,114,264,95,64,267,225,0,120.95,155613840,38171548
11/30/2011 19:35,2211.97,8.58,304.22,72,68,77,14.96,292,114,264,94,64,268,225,426.78,127.9,155618384,38174008
11/30/2011 19:55,2175.56,8.57,303.12,73,68,77,14.3,292,114,264,95,64,268,226,415.61,0,155628096,38175316
11/30/2011 20:15,2171.56,8.53,657.44,73,69,77,13.85,288,114,261,95,64,269,224,373.03,0,155637632,38175316
11/30/2011 20:35,2141.89,8.55,548.54,73,69,77,13.76,288,114,260,95,63,266,224,424.86,0,155647264,38175316
11/30/2011 20:55,2163.79,8.56,440.93,73,69,77,13.94,288,114,260,96,64,268,224,0,0,155649488,38175316
11/30/2011 21:15,2188.34,8.57,390.21,73,69,77,14.3,288,114,260,92,63,268,224,0,0,155649488,38175316
11/30/2011 21:35,2220.69,8.58,367.88,74,69,77,14.56,288,115,260,92,63,268,224,0,99.48,155649488,38176896
11/30/2011 21:55,2224.46,8.59,354.86,73,68,77,14.96,288,114,261,95,63,265,224,396.53,79.91,155651408,38179380
11/30/2011 22:15,2188.35,8.57,347.97,72,68,77,14.25,289,114,261,95,63,268,224,430.64,0,155661088,38181552
11/30/2011 22:35,2166.15,8.57,342.49,73,69,77,14.07,288,114,260,95,63,266,224,426.59,0,155670816,38181552
11/30/2011 22:55,2157.97,8.57,337.25,73,69,77,13.67,288,114,261,95,63,267,224,0,0,155678272,38181552
11/30/2011 23:15,2187.9,8.58,332.3,74,70,77,13.98,288,114,261,95,63,266,224,0,0,155678272,38181552
11/30/2011 23:35,2213.85,8.59,328.3,73,69,77,14.21,288,114,260,95,63,267,224,0,115.49,155678272,38182888
11/30/2011 23:55,2237.11,8.6,323.91,72,68,77,14.61,289,114,260,95,63,268,224,0,99.48,155678272,38185376
12/1/2011 0:15,2215.87,8.53,325.75,73,68,77,13.85,288,114,261,95,63,267,224,430.64,113.31,155686560,38187808
12/1/2011 0:35,2194.21,8.5,328.18,73,69,77,13.76,288,114,261,98,63,266,224,393.06,0,155696288,38190188
12/1/2011 0:55,2164.02,8.52,325.4,73,69,77,13.45,289,114,261,95,63,265,224,417.34,0,155706016,38190188
12/1/2011 1:15,2137.46,8.54,321.73,74,70,77,13.18,287,114,261,99,63,265,224,419.27,0,155715744,38190188
12/1/2011 1:35,2154.41,8.56,318.5,73,68,77,13.14,288,114,261,95,62,266,224,0,0,155717680,38190188
12/1/2011 1:55,2179.46,8.58,313.61,73,69,77,13.49,287,114,261,97,63,265,224,0,0,155717680,38190188
12/1/2011 2:15,2204.38,8.6,308.93,73,68,77,13.63,287,114,260,95,62,266,223,0,108.51,155717680,38190588
12/1/2011 2:35,2241.63,8.55,311.24,73,68,77,13.67,286,114,260,95,62,268,223,0,101.73,155717680,38193072
